,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length,Eng,Michel
2423,229,11420,Pion,1.0,1.0,0.641387,-115.594,-80.0252,35.5692,39.8555,1.93881,0
2424,227,11329,Pion,1.0,0.0,0.828276,-35.3969,-48.1075,12.7106,48.7564,1.18564,0
2425,227,11329,Pion,1.0,0.0,0.828276,-36.125,-37.0991,0.974087,0.992068,1.18564,0
2426,260,12990,Pion,1.0,1.0,0.999745,-21.2152,98.593,119.808,125.584,1.92946,0
2427,273,13620,Pion,1.0,1.0,0.999366,-96.4123,-86.4132,9.99907,15.4304,1.77581,0
2428,185,9234,Pion,1.0,0.0,0.720982,31.7252,8.93114,22.7941,28.5751,0.53919,0
2429,150,7458,Pion,1.0,1.0,0.99955,77.7443,79.6972,1.95292,13.5661,1.16993,0
2430,190,9476,Pion,1.0,1.0,0.97215,94.1865,80.547,13.6396,21.9771,0.434768,0
2431,185,9247,Pion,1.0,1.0,0.998532,-31.7668,-15.5939,16.1728,44.8563,1.18469,0
2432,273,13625,Pion,1.0,1.0,0.91794,-27.8822,21.5376,49.4198,73.8486,1.37894,0
2433,269,13430,Pion,1.0,1.0,0.586909,-102.977,-103.965,0.988159,113.651,0.440305,0
2434,185,9226,Pion,1.0,0.0,0.706408,89.1857,117.384,28.1982,46.9884,1.01733,0
2435,141,7025,Pion,1.0,1.0,0.551802,75.8127,81.3595,5.54678,15.7756,0.62023,0
2436,218,10863,Pion,1.0,1.0,0.996714,5.08236,-4.86282,9.94518,109.998,1.92545,0
2437,133,6628,Pion,1.0,1.0,0.978125,-16.017,-24.8101,8.79309,38.5284,1.22964,0
2438,230,11455,Pion,1.0,1.0,0.978905,117.325,-7.32831,124.653,158.43,1.2343,0
2439,204,10156,Pion,1.0,1.0,0.989455,86.6815,86.71,0.0284424,93.5014,0.86956,0
2440,207,10337,Pion,1.0,1.0,0.956025,81.9698,76.9825,4.98727,62.5475,1.83965,0
2441,268,13357,Pion,1.0,0.0,0.749165,-31.5194,-46.3648,14.8454,43.6531,0.487858,0
2442,186,9258,Pion,1.0,1.0,0.999381,33.2692,32.512,0.75729,2.54925,1.17301,0
2443,206,10268,Pion,1.0,1.0,0.998993,36.3043,35.5777,0.726616,2.18493,1.04809,0
2444,142,7058,Pion,1.0,1.0,0.507268,81.4937,93.5456,12.0519,15.6748,0.89146,0
2445,269,13401,Pion,1.0,1.0,0.963047,-29.4895,-27.8098,1.67969,12.1769,1.44766,0
2446,208,10386,Pion,1.0,0.0,0.524378,80.6077,61.4437,19.164,34.8618,1.36592,0
2447,139,6941,Pion,1.0,1.0,0.998578,-45.1719,-89.5588,44.3869,117.632,1.47887,0
2448,189,9410,Pion,1.0,1.0,0.833051,-73.6854,-115.171,41.4852,42.6008,0.876083,0
2449,139,6937,Pion,1.0,1.0,0.813912,-54.0238,-75.4228,21.399,195.746,1.21796,0
2450,154,7687,Pion,1.0,1.0,0.805943,-33.6549,-37.8652,4.21026,10.4839,0.194115,0
2451,157,7825,Pion,1.0,0.0,0.949978,-25.273,-115.48,90.2068,134.693,1.0738,0
2452,195,9706,Pion,1.0,1.0,0.999651,-2.3765,-1.59184,0.78466,30.9051,0.551523,0
2453,192,9551,Pion,1.0,0.0,0.710027,-25.3733,-42.8293,17.456,38.1045,1.67559,0
2454,141,7004,Pion,1.0,1.0,0.998545,35.4948,25.7599,9.73491,11.639,0.940873,0
2455,140,6999,Pion,1.0,1.0,0.966235,-21.9419,-55.0244,33.0825,42.3338,1.20004,0
2456,233,11602,Pion,1.0,1.0,0.964329,-60.4784,-43.9949,16.4836,40.6461,0.612335,0
2457,266,13280,Pion,1.0,1.0,0.986472,86.0296,90.6275,4.5979,34.9867,1.34953,0
2458,193,9631,Pion,1.0,1.0,0.962105,28.5392,48.3326,19.7934,25.9845,1.28284,0
2459,263,13122,Pion,1.0,0.0,0.865139,-74.6958,-76.2244,1.52861,44.4315,1.53601,0
2460,192,9564,Pion,1.0,1.0,0.807412,-0.351116,-55.7549,55.4038,82.479,0.364434,0
2461,130,6490,Pion,1.0,1.0,0.999602,-26.2695,-13.6334,12.6362,39.2457,1.57166,0
2462,214,10698,Pion,1.0,0.0,0.807757,117.374,43.7313,73.6429,86.0481,0.875565,0
2463,270,13493,Pion,1.0,1.0,0.992121,50.4173,64.817,14.3997,31.8461,0.777433,0
2464,210,10478,Pion,1.0,1.0,0.992354,88.0662,117.376,29.3099,48.1514,1.15547,0
2465,201,10041,Pion,1.0,1.0,0.921405,-60.4601,-110.625,50.1652,64.7423,0.330472,0
2466,207,10325,Pion,1.0,0.0,0.73542,20.4728,21.4758,1.00296,57.155,1.09162,0
2467,139,6939,Pion,1.0,1.0,0.999549,-85.7369,-115.977,30.2398,47.9384,1.00929,0
2468,139,6939,Pion,1.0,1.0,0.999549,-87.9065,-91.6357,3.72928,10.8473,1.00929,0
2469,139,6939,Pion,1.0,1.0,0.999549,-86.632,-88.2723,1.6403,2.66469,1.00929,0
2470,212,10594,Pion,1.0,1.0,0.968439,-37.301,-36.8012,0.499847,13.5474,1.13738,0
2471,136,6782,Pion,1.0,1.0,0.99977,64.3117,92.8787,28.567,30.8766,0.33175,0
2472,212,10560,Pion,1.0,0.0,0.817786,-15.7785,24.6738,40.4523,106.296,0.84895,0
2473,146,7299,Pion,1.0,1.0,0.988643,-12.4735,83.3205,95.794,258.205,1.18314,0
2474,206,10265,Pion,1.0,0.0,0.784333,83.682,85.7225,2.0405,49.0694,0.99303,0
2475,198,9876,Pion,1.0,1.0,0.977841,-36.505,16.433,52.938,78.9359,0.358526,0
2476,198,9876,Pion,1.0,1.0,0.977841,-36.6463,-35.2179,1.42845,2.69139,0.358526,0
2477,206,10289,Pion,1.0,1.0,0.999729,5.03462,27.2927,22.2581,38.9053,0.737255,0
2478,198,9854,Pion,1.0,0.0,0.535377,-94.0298,-115.487,21.4569,108.143,1.16501,0
2479,232,11595,Pion,1.0,1.0,0.997516,-58.0007,62.4286,120.429,130.76,1.60919,0
2480,145,7210,Pion,1.0,0.0,0.921735,36.3406,-114.977,151.317,164.677,1.61247,0
2481,220,10956,Pion,1.0,1.0,0.968433,-23.9251,-83.7424,59.8173,63.1564,0.936702,0
2482,220,10956,Pion,1.0,1.0,0.968433,-26.545,-9.76777,16.7773,17.9955,0.936702,0
2483,98,4882,Pion,1.0,1.0,0.750014,-44.0793,-45.3158,1.23655,15.5549,0.209523,0
2484,204,10170,Pion,1.0,1.0,0.999396,-40.7591,82.3002,123.059,132.444,1.95796,0
2485,138,6860,Pion,1.0,1.0,0.904906,52.5482,59.5231,6.97484,16.4078,0.21215,0
2486,154,7692,Pion,1.0,1.0,0.987472,64.9044,-77.9748,142.879,144.949,0.990685,0
2487,151,7521,Pion,1.0,1.0,0.542639,86.3356,67.6931,18.6425,77.6572,1.74338,0
2488,138,6884,Pion,1.0,0.0,0.541223,67.0549,40.1708,26.8841,29.7862,0.350528,0
2489,261,13017,Pion,1.0,1.0,0.787746,-98.9884,53.9814,152.97,208.031,1.73367,0
2490,261,13017,Pion,1.0,1.0,0.787746,-99.021,-115.472,16.4507,21.1756,1.73367,0
2491,269,13446,Pion,1.0,1.0,0.979689,53.0161,34.6313,18.3849,23.7574,0.645304,0
2492,192,9562,Pion,1.0,1.0,0.65817,-111.381,-28.88,82.501,128.131,1.09176,0
2493,232,11586,Pion,1.0,0.0,0.745278,48.6835,117.374,68.6901,72.528,1.05736,0
2494,154,7664,Pion,1.0,1.0,0.985999,-22.7527,-25.031,2.27827,40.7323,0.630477,0
2495,148,7367,Pion,1.0,0.0,0.781284,25.8614,-24.6125,50.4739,58.1779,0.565396,0
2496,137,6812,Pion,1.0,0.0,0.659715,1.7299,14.5514,12.8215,22.3293,1.50628,0
2497,397,19839,Pion,1.0,1.0,0.977308,97.3937,95.2817,2.11202,4.24641,1.06277,0
2498,266,13265,Pion,1.0,1.0,0.77106,77.9394,73.1697,4.76974,26.5863,0.305323,0
2499,235,11716,Pion,1.0,1.0,0.647981,59.3375,61.0981,1.76057,5.58023,0.246192,0
2500,208,10394,Pion,1.0,1.0,0.986134,60.7713,108.504,47.7329,54.676,1.81412,0
2501,267,13304,Pion,1.0,0.0,0.60673,33.257,34.9571,1.70004,5.13215,0.407748,0
2502,213,10611,Pion,1.0,1.0,0.982148,-55.377,-55.2236,0.153435,23.3237,0.231275,0
2503,156,7759,Pion,1.0,1.0,0.995695,18.5775,22.7727,4.19522,9.89857,0.19322,0
2504,231,11517,Pion,1.0,1.0,0.99999,-22.6919,-6.4557,16.2362,29.6653,1.70759,0
2505,193,9633,Pion,1.0,1.0,0.688343,-26.5063,-5.60063,20.9056,50.4768,0.29424,0
2506,149,7445,Pion,1.0,1.0,0.99979,-2.73001,-29.9437,27.2137,59.7326,1.00777,0
2507,136,6773,Pion,1.0,1.0,0.818053,-40.1401,-57.0891,16.9489,32.1341,0.499335,0
2508,144,7164,Pion,1.0,1.0,0.99981,21.0218,32.3265,11.3048,11.934,1.53599,0
2509,191,9515,Pion,1.0,0.0,0.705308,72.0311,117.158,45.1272,46.4196,1.45774,0
2510,143,7147,Pion,1.0,1.0,0.721245,22.0684,32.1441,10.0757,62.925,0.323288,0
2511,263,13116,Pion,1.0,0.0,0.741189,-86.3594,-88.9166,2.55721,11.1775,1.4885,0
2512,214,10666,Pion,1.0,1.0,0.949459,-5.49066,-0.963923,4.52674,38.7664,0.45862,0
2513,267,13301,Pion,1.0,1.0,0.741787,-103.199,-0.526877,102.672,113.227,1.12139,0
2514,154,7690,Pion,1.0,1.0,0.982813,-37.6894,-6.3659,31.3235,42.2667,0.741823,0
2515,137,6807,Pion,1.0,1.0,0.999006,-31.9032,-33.5406,1.63745,3.38163,0.820119,0
2516,186,9251,Pion,1.0,0.0,0.710621,41.6961,32.8403,8.85577,48.2373,0.410695,0
2517,232,11560,Pion,1.0,1.0,0.999612,31.3362,-43.4936,74.8298,87.1113,1.44127,0
2518,194,9670,Pion,1.0,1.0,0.893537,65.865,30.302,35.563,42.0959,1.35039,0
2519,234,11656,Pion,1.0,1.0,0.999747,-16.359,6.48256,22.8416,52.3316,1.53828,0
2520,145,7249,Pion,1.0,1.0,0.590398,-34.4128,53.3578,87.7706,96.9011,0.693577,0
2521,145,7249,Pion,1.0,1.0,0.590398,-34.767,-57.2058,22.4388,24.0951,0.693577,0
2522,145,7249,Pion,1.0,1.0,0.590398,53.6447,59.5683,5.92354,6.72673,0.693577,0
2523,145,7249,Pion,1.0,1.0,0.590398,-34.5048,-35.2916,0.786716,1.85207,0.693577,0
2524,204,10185,Pion,1.0,1.0,0.992286,38.6793,46.7119,8.03261,60.5848,1.25361,0
2525,210,10459,Pion,1.0,1.0,0.998189,-3.97279,-18.0163,14.0435,64.6616,1.4883,0
2526,270,13469,Pion,1.0,0.0,0.789123,37.3891,-27.4328,64.8219,68.569,0.853927,0
2527,273,13631,Pion,1.0,0.0,0.755153,-115.41,-60.3239,55.0861,57.0479,0.367547,0
2528,231,11535,Pion,1.0,1.0,0.812771,14.6708,-45.4993,60.1701,182.13,1.37741,0
2529,191,9532,Pion,1.0,1.0,0.992391,78.4299,30.4348,47.9951,93.1606,1.10453,0
2530,152,7593,Pion,1.0,1.0,0.923885,14.8151,1.61115,13.204,21.1403,0.360354,0
2531,152,7593,Pion,1.0,1.0,0.923885,1.23642,-13.0957,14.3321,22.1359,0.360354,0
2532,139,6910,Pion,1.0,1.0,0.79969,76.4974,80.3836,3.8862,12.5917,0.841301,0
2533,152,7598,Pion,1.0,1.0,0.872014,103.114,88.6688,14.4453,18.7246,0.808289,0
2534,182,9055,Pion,1.0,1.0,0.809349,76.8731,107.018,30.1453,121.764,1.46851,0
2535,154,7698,Pion,1.0,1.0,0.955464,-15.0879,-38.1232,23.0353,32.3894,0.784844,0
2536,154,7698,Pion,1.0,1.0,0.955464,-14.9357,-10.6364,4.29928,6.71436,0.784844,0
2537,211,10524,Pion,1.0,1.0,0.551478,12.9158,-115.337,128.253,160.381,0.740724,0
2538,140,7000,Pion,1.0,1.0,0.868618,-9.31162,-98.7692,89.4576,96.4473,0.634354,0
2539,142,7064,Pion,1.0,1.0,0.959964,94.1764,66.3632,27.8132,39.19,0.624231,0
2540,182,9084,Pion,1.0,0.0,0.706401,-39.3715,-38.0295,1.34206,15.4473,1.37611,0
2541,397,19828,Pion,1.0,1.0,0.999965,-82.2924,-85.3115,3.01913,19.4204,1.2317,0
2542,258,12899,Pion,1.0,1.0,0.999332,-92.8272,-58.6105,34.2167,60.349,0.69224,0
2543,139,6932,Pion,1.0,1.0,0.996385,-17.3917,6.60355,23.9953,28.7698,0.40602,0
2544,158,7855,Pion,1.0,0.0,0.719735,-93.6387,-84.3533,9.28535,23.1732,0.23086,0
2545,194,9674,Pion,1.0,1.0,0.999934,-9.02699,-66.8768,57.8498,97.5548,1.6962,0
2546,208,10362,Pion,1.0,0.0,0.689231,-94.9762,-115.341,20.3647,23.8538,1.85054,0
2547,184,9191,Pion,1.0,1.0,0.601946,78.1018,117.404,39.3018,56.9034,0.526681,0
2548,184,9178,Pion,1.0,1.0,0.761026,70.3664,68.5556,1.81087,55.551,0.957785,0
2549,261,13024,Pion,1.0,0.0,0.81811,76.5002,73.8615,2.63868,20.0926,0.223115,0
2550,137,6828,Pion,1.0,0.0,0.727363,81.9879,76.0886,5.89927,17.1222,1.30236,0
2551,205,10211,Pion,1.0,1.0,0.999529,39.0725,18.8689,20.2036,174.169,0.844355,0
2552,158,7879,Pion,1.0,1.0,0.835091,18.1721,31.4804,13.3083,19.4273,0.22289,0
2553,149,7404,Pion,1.0,1.0,0.989427,-33.4825,-78.3852,44.9028,50.0856,0.321685,0
2554,149,7404,Pion,1.0,1.0,0.989427,-33.985,-40.3812,6.39627,9.31995,0.321685,0
2555,233,11607,Pion,1.0,1.0,0.915494,117.463,-100.761,218.223,261.609,1.08041,0
2556,198,9856,Pion,1.0,1.0,0.998788,68.1162,39.9433,28.1729,44.2188,0.501366,0
2557,198,9863,Pion,1.0,1.0,0.686303,-71.2568,-67.576,3.68078,36.4501,0.478214,0
2558,198,9863,Pion,1.0,1.0,0.686303,-72.7606,-70.3695,2.39115,3.00107,0.478214,0
2559,190,9478,Pion,1.0,1.0,0.907726,109.061,95.8269,13.2341,26.0629,1.11737,0
2560,268,13389,Pion,1.0,0.0,0.6635,-51.052,26.2444,77.2964,78.1222,0.693095,0
2561,184,9194,Pion,1.0,1.0,0.980239,-34.5466,-56.6212,22.0747,63.8207,1.04885,0
2562,189,9447,Pion,1.0,1.0,0.837631,-56.1698,-54.1004,2.06939,83.3966,0.79119,0
2563,149,7448,Pion,1.0,1.0,0.998436,-38.097,-85.9774,47.8804,53.1982,0.672661,0
2564,193,9615,Pion,1.0,1.0,0.823397,36.1015,37.1893,1.08779,52.487,0.406726,0
2565,193,9615,Pion,1.0,1.0,0.823397,37.0069,6.89978,30.1071,38.8767,0.406726,0
2566,235,11719,Pion,1.0,1.0,0.998743,-95.8356,-97.4836,1.64801,4.16758,1.38117,0
2567,228,11396,Pion,1.0,1.0,0.999429,101.429,73.6918,27.737,79.0145,1.89149,0
2568,203,10145,Pion,1.0,1.0,0.79184,28.3705,34.9582,6.58773,14.5404,0.207703,0
2569,195,9738,Pion,1.0,1.0,0.99987,-28.8407,-13.276,15.5647,55.5706,0.681113,0
2570,136,6751,Pion,1.0,1.0,0.793034,78.8067,89.4806,10.6739,24.7619,0.354974,0
2571,187,9329,Pion,1.0,1.0,0.999864,-9.24696,36.3051,45.5521,75.1288,1.65092,0
2572,150,7455,Pion,1.0,1.0,0.799349,41.7894,102.34,60.5509,105.818,0.545702,0
2573,135,6703,Pion,1.0,0.0,0.746867,-20.4028,-18.8606,1.5422,29.19,1.0146,0
2574,138,6866,Pion,1.0,0.0,0.741652,110.12,79.2627,30.8569,39.6455,0.347285,0
2575,230,11478,Pion,1.0,1.0,0.891446,-73.8236,-46.2478,27.5758,55.6043,0.388106,0
2576,230,11478,Pion,1.0,1.0,0.891446,-74.1952,-79.1136,4.91831,37.6323,0.388106,0
2577,217,10844,Pion,1.0,1.0,0.505305,-87.7144,-66.7118,21.0027,46.4471,0.377922,0
2578,217,10844,Pion,1.0,1.0,0.505305,-87.8496,-86.12,1.72955,13.8855,0.377922,0
2579,271,13542,Pion,1.0,1.0,0.975724,-31.488,-13.7455,17.7426,36.364,0.343993,0
2580,226,11291,Pion,1.0,0.0,0.533568,-33.2552,-29.6304,3.62477,29.6621,1.97738,0
2581,224,11196,Pion,1.0,1.0,0.997382,-56.3641,-62.1001,5.73593,10.3747,0.675981,0
2582,205,10209,Pion,1.0,1.0,0.913772,99.7304,105.048,5.31784,28.938,1.1732,0
2583,147,7319,Pion,1.0,0.0,0.790884,-65.5925,-91.4665,25.8739,27.006,0.956612,0
2584,147,7319,Pion,1.0,0.0,0.790884,-65.622,-66.9716,1.34958,1.40096,0.956612,0
2585,156,7786,Pion,1.0,1.0,0.984444,34.8402,31.352,3.4882,36.6695,0.26284,0
2586,203,10117,Pion,1.0,1.0,0.792289,-56.5151,-66.4852,9.97012,60.2708,0.313365,0
2587,226,11266,Pion,1.0,1.0,0.996529,-10.9328,-17.7983,6.86557,9.96665,0.192268,0
2588,258,12856,Pion,1.0,1.0,0.979726,59.1556,55.7194,3.4362,25.4,0.38951,0
2589,135,6748,Pion,1.0,1.0,0.983071,-55.5413,-55.9903,0.448971,13.9031,1.89093,0
2590,396,19751,Pion,1.0,1.0,0.999678,-77.4873,-82.8643,5.37695,122.984,1.89864,0
2591,216,10789,Pion,1.0,1.0,0.99211,44.4209,97.5568,53.1359,60.9928,0.782768,0
2592,267,13327,Pion,1.0,0.0,0.574591,63.9862,43.1245,20.8617,53.5248,0.303909,0
2593,220,10978,Pion,1.0,1.0,0.99973,-23.0755,-15.5157,7.55973,17.0408,1.30176,0
2594,262,13063,Pion,1.0,1.0,0.887819,-12.9891,34.043,47.032,56.1991,0.929702,0
2595,233,11606,Pion,1.0,1.0,0.990375,-70.7939,-36.2484,34.5456,109.479,0.429276,0
2596,205,10233,Pion,1.0,1.0,0.935611,26.1343,10.0473,16.0871,28.2633,0.405944,0
2597,219,10939,Pion,1.0,1.0,0.995165,6.85188,-0.0300212,6.8819,99.5161,0.520714,0
2598,139,6916,Pion,1.0,1.0,0.999722,24.2525,8.1397,16.1129,52.2614,1.44423,0
2599,225,11227,Pion,1.0,1.0,0.997909,-54.1839,-36.8852,17.2987,17.5813,0.212656,0
2600,192,9570,Pion,1.0,0.0,0.962546,-91.9967,-47.0839,44.9127,257.333,1.83217,0
2601,137,6806,Pion,1.0,1.0,0.996576,-9.06505,-35.9954,26.9304,67.5282,0.432358,0
2602,137,6806,Pion,1.0,1.0,0.996576,-9.09151,-25.4186,16.3271,22.1833,0.432358,0
2603,211,10516,Pion,1.0,1.0,0.997912,-22.3978,-36.4416,14.0438,16.3841,0.518257,0
2604,182,9076,Pion,1.0,1.0,0.892769,-97.6129,-46.2623,51.3506,51.5943,0.669543,0
2605,186,9287,Pion,1.0,1.0,0.921279,66.5902,80.7486,14.1584,23.7503,0.66518,0
2606,206,10297,Pion,1.0,1.0,0.998524,59.8667,49.6813,10.1854,26.6141,0.388707,0
2607,190,9460,Pion,1.0,0.0,0.721143,69.004,95.5773,26.5733,35.2534,0.805514,0
2608,155,7716,Pion,1.0,1.0,0.998791,-59.0374,-27.4995,31.5379,44.7545,1.44777,0
2609,232,11570,Pion,1.0,1.0,0.995115,-44.8985,-63.1854,18.2869,38.4571,0.37368,0
2610,232,11570,Pion,1.0,1.0,0.995115,-58.2508,-39.0743,19.1765,37.3664,0.37368,0
2611,232,11570,Pion,1.0,1.0,0.995115,-63.2893,-54.1204,9.16887,13.7844,0.37368,0
2612,193,9640,Pion,1.0,1.0,0.636852,-96.7318,58.285,155.017,173.492,0.560181,0
2613,258,12884,Pion,1.0,1.0,0.993544,53.0276,92.92,39.8924,44.9571,0.455825,0
2614,258,12884,Pion,1.0,1.0,0.993544,-10.3728,26.0466,36.4194,37.5547,0.455825,0
2615,258,12884,Pion,1.0,1.0,0.993544,25.899,52.6661,26.767,27.1939,0.455825,0
2616,204,10165,Pion,1.0,1.0,0.897578,-95.1842,-115.42,20.236,27.7792,1.02972,0
2617,396,19786,Pion,1.0,1.0,0.999948,-53.8135,-65.7492,11.9356,17.1802,1.76827,0
2618,192,9599,Pion,1.0,1.0,0.586338,-61.7249,-115.333,53.6083,62.8004,0.974003,0
2619,231,11543,Pion,1.0,1.0,0.721064,82.288,48.831,33.457,63.6537,1.46281,0
2620,218,10892,Pion,1.0,1.0,0.832313,117.159,30.3538,86.8057,109.788,1.8877,0
2621,271,13528,Pion,1.0,0.0,0.765179,-54.7371,-101.531,46.7937,50.6032,1.73789,0
2622,228,11380,Pion,1.0,1.0,0.99687,-25.7078,-33.5915,7.88364,16.33,1.35692,0
2623,191,9512,Pion,1.0,0.0,0.687863,-28.4715,-30.857,2.38548,15.0892,0.424686,0
2624,269,13420,Pion,1.0,1.0,0.870811,55.4842,32.1507,23.3334,52.4984,0.43465,0
2625,210,10467,Pion,1.0,1.0,0.998658,-39.3617,-41.3815,2.01982,2.46755,1.27643,0
2626,191,9517,Pion,1.0,1.0,0.629448,43.6572,22.1136,21.5435,47.9494,1.69374,0
2627,224,11153,Pion,1.0,1.0,0.999582,-44.6035,-35.1459,9.45758,10.794,1.79875,0
2628,224,11180,Pion,1.0,1.0,0.839368,-84.1333,-51.2407,32.8926,41.5817,0.275966,0
2629,270,13495,Pion,1.0,1.0,0.999998,-31.2795,-27.701,3.57854,13.5003,1.9691,0
2630,214,10668,Pion,1.0,1.0,0.83241,76.7701,20.6855,56.0846,169.071,1.10522,0
2631,214,10668,Pion,1.0,1.0,0.83241,76.5261,77.7332,1.20705,7.22517,1.10522,0
2632,267,13336,Pion,1.0,0.0,0.779992,2.66254,-23.1947,25.8572,40.4089,0.267848,0
2633,189,9431,Pion,1.0,1.0,0.548202,58.529,117.362,58.8328,60.9892,1.04327,0
2634,146,7290,Pion,1.0,0.0,0.733544,-74.6365,-88.4016,13.7652,21.6629,1.6214,0
2635,185,9229,Pion,1.0,1.0,0.999816,-29.9623,-36.3839,6.42159,70.7674,1.05515,0
2636,268,13371,Pion,1.0,1.0,0.999325,23.7195,55.7767,32.0571,43.2361,0.446654,0
2637,97,4807,Pion,1.0,0.0,0.870125,-115.72,-76.6793,39.0405,65.0059,1.32643,0
2638,269,13411,Pion,1.0,0.0,0.786391,35.8247,45.3774,9.55277,28.5003,0.582431,0
2639,149,7414,Pion,1.0,1.0,0.540155,-38.1457,-67.4816,29.3359,49.4477,1.6276,0
2640,396,19777,Pion,1.0,1.0,0.978062,57.0304,84.8919,27.8616,61.5546,0.931865,0
2641,260,12961,Pion,1.0,1.0,0.826251,39.7861,38.0023,1.78381,7.4293,0.304284,0
2642,139,6931,Pion,1.0,1.0,0.892298,-3.62915,19.2256,22.8548,120.788,1.73644,0
2643,230,11474,Pion,1.0,1.0,0.991738,-78.5751,34.9048,113.48,150.098,1.4494,0
2644,235,11709,Pion,1.0,1.0,0.999987,-99.3659,-82.2038,17.162,49.0829,1.78344,0
2645,268,13396,Pion,1.0,1.0,0.985807,46.2062,38.9582,7.24805,23.3339,0.615529,0
2646,133,6601,Pion,1.0,0.0,0.861307,-60.4194,-54.5121,5.90738,56.28,0.394108,0
2647,218,10858,Pion,1.0,0.0,0.71031,-39.408,-47.5424,8.13441,24.1359,0.48998,0
2648,156,7782,Pion,1.0,1.0,0.999157,-41.64,-28.9366,12.7035,14.3047,1.48082,0
2649,134,6671,Pion,1.0,1.0,0.749861,51.6092,108.186,56.577,63.3005,1.02818,0
2650,209,10417,Pion,1.0,1.0,0.997889,-65.3543,-40.3423,25.012,34.1737,0.330699,0
2651,153,7630,Pion,1.0,0.0,0.702328,102.323,85.2616,17.0618,41.1195,1.7544,0
2652,132,6579,Pion,1.0,0.0,0.754154,89.0959,75.0013,14.0946,24.6086,0.962458,0
2653,229,11435,Pion,1.0,1.0,0.969525,-34.0504,1.46641,35.5168,37.9451,0.374995,0
2654,220,10984,Pion,1.0,1.0,0.693182,-25.0119,-23.5541,1.45781,7.79757,1.60778,0
2655,183,9120,Pion,1.0,1.0,0.689824,96.876,53.6845,43.1915,45.3041,0.297391,0
2656,265,13231,Pion,1.0,1.0,0.771979,-47.6793,-43.9928,3.68643,10.8512,0.195849,0
2657,226,11268,Pion,1.0,1.0,0.548355,-112.845,-81.2663,31.5785,37.7335,0.296264,0
2658,231,11518,Pion,1.0,1.0,0.999207,-17.3897,14.9565,32.3461,111.467,1.0652,0
2659,130,6480,Pion,1.0,1.0,0.904354,50.7873,40.4552,10.3322,33.6363,0.253636,0
2660,263,13123,Pion,1.0,1.0,0.720533,-45.3779,109.03,154.408,161.707,0.758665,0
2661,233,11650,Pion,1.0,1.0,0.612275,66.3546,56.8229,9.53172,17.5513,0.356094,0
2662,267,13338,Pion,1.0,1.0,0.810823,-59.0008,-80.834,21.8332,80.3234,0.957212,0
2663,198,9866,Pion,1.0,1.0,0.532986,-69.7376,-13.5162,56.2213,89.2785,1.10349,0
2664,138,6870,Pion,1.0,0.0,0.696269,-30.5598,-24.1698,6.39004,16.2644,1.55474,0
2665,224,11162,Pion,1.0,1.0,0.999164,40.0396,32.5545,7.48518,7.85039,1.57875,0
2666,397,19811,Pion,1.0,1.0,0.981358,-115.384,-88.0661,27.3183,28.1977,1.03397,0
2667,189,9418,Pion,1.0,1.0,0.956124,-83.9303,9.32191,93.2522,96.6972,0.763447,0
2668,211,10506,Pion,1.0,0.0,0.867966,-115.038,-82.253,32.7847,34.3756,1.53098,0
2669,211,10506,Pion,1.0,0.0,0.867966,-115.432,-114.21,1.22149,1.54704,1.53098,0
2670,191,9511,Pion,1.0,1.0,0.699357,-58.3564,67.0809,125.437,332.901,0.995172,0
2671,191,9511,Pion,1.0,1.0,0.699357,67.7033,71.5592,3.85593,18.0502,0.995172,0
2672,214,10696,Pion,1.0,0.0,0.7544,88.027,98.7673,10.7402,31.727,0.538203,0
2673,183,9118,Pion,1.0,1.0,0.984922,-46.808,-31.0183,15.7897,16.8963,1.51796,0
2674,214,10670,Pion,1.0,1.0,0.867586,75.5148,106.275,30.7599,36.5818,0.325602,0
2675,214,10664,Pion,1.0,1.0,0.893371,-47.0186,-33.9377,13.0809,129.571,0.581889,0
2676,196,9765,Pion,1.0,1.0,0.984541,94.8466,92.6469,2.19974,6.55619,1.29871,0
2677,201,10012,Pion,1.0,1.0,0.993319,13.0956,91.5,78.4043,170.252,1.74015,0
2678,269,13402,Pion,1.0,1.0,0.999819,-10.3215,74.7544,85.076,95.9607,1.73517,0
2679,262,13084,Pion,1.0,1.0,0.999905,-6.71181,43.5605,50.2724,98.7983,1.50354,0
2680,261,13009,Pion,1.0,1.0,0.54146,109.932,112.598,2.66557,9.20963,0.221786,0
2681,228,11359,Pion,1.0,1.0,0.967508,101.359,29.751,71.6084,78.6887,1.58836,0
2682,141,7039,Pion,1.0,0.0,0.948946,-5.67854,27.7399,33.4184,93.6572,0.549945,0
2683,230,11498,Pion,1.0,1.0,0.999652,46.4843,-23.5891,70.0734,108.522,1.24564,0
2684,204,10155,Pion,1.0,1.0,0.997395,-66.1281,-105.123,38.9951,175.091,0.834785,0
2685,213,10644,Pion,1.0,1.0,0.998997,-17.208,-54.9538,37.7458,42.3303,0.817175,0
2686,148,7360,Pion,1.0,1.0,0.998769,-34.0875,-30.6609,3.42655,18.5158,0.491251,0
2687,264,13179,Pion,1.0,0.0,0.770142,-82.8727,-115.569,32.6967,36.8436,1.89888,0
2688,273,13635,Pion,1.0,1.0,0.999561,-81.2902,-87.4266,6.13645,18.9168,1.33767,0
