,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length
3435,265,13210,Muon,0.0,0.0,0.945442,38.1515,-115.162,153.314,288.358
3436,263,13137,Muon,0.0,0.0,0.936661,-34.8285,-90.5594,55.7309,98.5742
3437,194,9661,Muon,0.0,0.0,0.900017,114.977,47.7387,67.2382,170.325
3438,194,9661,Muon,0.0,0.0,0.900017,95.3967,93.4046,1.99215,3.93312
3439,222,11079,Muon,0.0,0.0,0.861686,-73.3224,-95.5178,22.1953,57.8844
3440,220,10998,Muon,0.0,0.0,0.744507,-6.27117,17.2213,23.4924,30.7172
3441,7,328,Muon,0.0,0.0,0.949756,-54.8037,-115.391,60.5874,111.44
3442,383,19105,Muon,0.0,0.0,0.813403,-115.386,-93.691,21.6946,41.7823
3443,386,19278,Muon,0.0,0.0,0.96174,17.4535,89.0164,71.5629,153.952
3444,226,11251,Muon,0.0,0.0,0.837961,-77.551,-115.4,37.8491,55.5793
3445,260,12989,Muon,0.0,0.0,0.801598,90.2312,111.144,20.9129,30.1111
3446,237,11816,Muon,0.0,0.0,0.895935,12.6919,-60.1048,72.7967,139.658
3447,260,12985,Muon,0.0,0.0,0.911554,-43.5902,32.6104,76.2006,311.234
3448,217,10821,Muon,0.0,1.0,0.53579,-73.9234,-66.1806,7.74278,62.8385
3449,223,11114,Muon,0.0,0.0,0.885,88.8504,105.023,16.1721,55.6294
3450,286,14290,Muon,0.0,0.0,0.651815,52.914,117.277,64.3629,68.3422
3451,366,18296,Muon,0.0,0.0,0.845018,72.0059,117.42,45.4136,55.9244
3452,170,8491,Muon,0.0,0.0,0.736213,-40.0383,-36.3524,3.68595,6.40323
3453,265,13249,Muon,0.0,0.0,0.855175,29.5508,54.1327,24.5818,44.3893
3454,211,10529,Muon,0.0,0.0,0.860345,-4.80707,20.6148,25.4219,94.994
3455,247,12321,Muon,0.0,0.0,0.937344,-19.414,-7.35894,12.055,610.041
3456,270,13459,Muon,0.0,0.0,0.736183,11.6879,0.449955,11.2379,15.8444
3457,362,18100,Muon,0.0,0.0,0.946924,36.052,118.781,82.7289,207.964
3458,204,10157,Muon,0.0,0.0,0.879963,117.037,17.9199,99.1167,176.467
3459,200,9993,Muon,0.0,1.0,0.808893,6.51382,90.6457,84.1319,122.08
3460,222,11067,Muon,0.0,0.0,0.782184,99.5579,89.728,9.8299,31.6173
3461,399,19929,Muon,0.0,1.0,0.587646,-92.1389,-65.1881,26.9508,142.482
3462,249,12436,Muon,0.0,0.0,0.77458,120.369,50.2478,70.1213,80.5721
3463,7,302,Muon,0.0,0.0,0.633885,16.5394,20.174,3.63453,4.39089
3464,351,17523,Muon,0.0,0.0,0.944531,53.9858,117.278,63.2921,104.144
3465,369,18444,Muon,0.0,0.0,0.506434,-97.5643,-93.4016,4.16273,15.608
3466,269,13404,Muon,0.0,0.0,0.744842,34.7307,59.8378,25.1071,34.0453
3467,157,7835,Muon,0.0,0.0,0.770539,87.0212,87.9653,0.944115,18.1034
3468,111,5538,Muon,0.0,0.0,0.896363,-29.897,22.3713,52.2683,300.209
3469,366,18285,Muon,0.0,0.0,0.757385,-90.6117,-86.1286,4.48315,28.4785
3470,220,10994,Muon,0.0,0.0,0.815918,14.4427,39.8651,25.4223,47.4796
3471,366,18261,Muon,0.0,0.0,0.897158,-98.7929,-70.9499,27.843,76.8839
3472,377,18823,Muon,0.0,0.0,0.929363,-19.3389,-38.0121,18.6731,74.499
3473,282,14052,Muon,0.0,0.0,0.830558,117.468,69.4351,48.0328,63.7472
3474,226,11264,Muon,0.0,0.0,0.70474,87.2439,81.8642,5.37977,11.0002
3475,229,11407,Muon,0.0,0.0,0.849256,35.3,3.80952,31.4905,64.8711
3476,283,14102,Muon,0.0,0.0,0.867359,62.4445,-115.447,177.892,183.212
3477,259,12931,Muon,0.0,0.0,0.951011,-115.534,-55.6051,59.9291,135.295
3478,211,10532,Muon,0.0,0.0,0.960145,117.548,-33.6764,151.224,304.546
3479,216,10798,Muon,0.0,0.0,0.860736,-73.8983,-52.8571,21.0412,44.485
3480,397,19846,Muon,0.0,0.0,0.779173,-73.3859,-63.035,10.3508,21.7439
3481,231,11509,Muon,0.0,0.0,0.887962,81.7007,80.7937,0.906967,275.369
3482,272,13567,Muon,0.0,0.0,0.907576,-115.503,-76.9023,38.6008,98.0709
3483,8,396,Muon,0.0,0.0,0.750423,-39.6717,-100.208,60.5361,373.942
3484,8,396,Muon,0.0,0.0,0.750423,-40.1018,-40.6227,0.520855,9.70393
3485,383,19138,Muon,0.0,0.0,0.825052,94.7094,117.285,22.5755,41.1409
3486,383,19116,Muon,0.0,0.0,0.855356,117.245,16.7864,100.458,113.123
3487,379,18930,Muon,0.0,0.0,0.962727,-111.029,-48.3901,62.639,188.789
3488,137,6810,Muon,0.0,0.0,0.714952,-69.6276,40.3028,109.93,206.331
3489,366,18289,Muon,0.0,0.0,0.960263,115.986,-53.6453,169.632,400.453
3490,280,13980,Muon,0.0,0.0,0.782203,75.202,100.106,24.9043,36.4901
3491,259,12917,Muon,0.0,0.0,0.956236,44.9956,-37.3329,82.3286,157.805
3492,259,12917,Muon,0.0,0.0,0.956236,44.8024,48.8007,3.99827,9.7756
3493,280,13952,Muon,0.0,0.0,0.69361,117.236,78.5458,38.6906,38.9433
3494,204,10198,Muon,0.0,0.0,0.928486,-58.0955,-22.8398,35.2557,77.2905
3495,267,13328,Muon,0.0,0.0,0.744105,46.0811,55.2929,9.21181,26.0331
3496,274,13685,Muon,0.0,0.0,0.815889,27.9221,106.0,78.0779,134.871
3497,265,13224,Muon,0.0,0.0,0.959343,55.7051,-27.0424,82.7475,247.489
3498,256,12760,Muon,0.0,0.0,0.72157,112.909,94.9627,17.9462,18.0754
3499,111,5536,Muon,0.0,0.0,0.798346,92.9322,22.1316,70.8006,85.0263
3500,111,5536,Muon,0.0,0.0,0.798346,101.072,106.183,5.1109,38.4368
3501,268,13362,Muon,0.0,0.0,0.715047,-6.32052,-7.73104,1.41052,5.03847
3502,197,9827,Muon,0.0,0.0,0.937891,44.9226,-59.3616,104.284,149.865
3503,377,18804,Muon,0.0,0.0,0.777965,94.7491,95.9752,1.2261,15.8667
3504,223,11121,Muon,0.0,0.0,0.954364,32.2617,117.477,85.2155,184.27
3505,247,12334,Muon,0.0,0.0,0.878424,117.63,24.6799,92.9499,116.177
3506,249,12430,Muon,0.0,0.0,0.866105,117.467,-51.1994,168.666,184.227
3507,8,377,Muon,0.0,0.0,0.719894,106.273,113.657,7.3839,10.4099
3508,209,10413,Muon,0.0,0.0,0.852828,87.1488,59.8772,27.2716,50.8163
3509,209,10413,Muon,0.0,0.0,0.852828,85.9564,85.0353,0.921036,2.08457
3510,276,13761,Muon,0.0,0.0,0.694004,25.3011,98.079,72.7779,148.778
3511,262,13067,Muon,0.0,0.0,0.779669,16.7633,3.83295,12.9304,20.5773
3512,258,12897,Muon,0.0,0.0,0.676976,85.8911,70.1107,15.7804,353.059
3513,216,10774,Muon,0.0,0.0,0.884352,82.9488,-14.1321,97.0809,180.279
3514,369,18438,Muon,0.0,0.0,0.828061,62.0698,85.1448,23.075,52.0919
3515,211,10501,Muon,0.0,0.0,0.866052,24.2932,34.721,10.4278,46.6153
3516,217,10832,Muon,0.0,0.0,0.902558,-104.083,-62.9845,41.0987,115.938
3517,397,19833,Muon,0.0,0.0,0.811094,-63.6992,-17.1641,46.5351,56.504
3518,265,13211,Muon,0.0,0.0,0.864871,-106.117,47.1634,153.281,219.161
3519,267,13335,Muon,0.0,0.0,0.737275,-53.8451,-55.8719,2.02676,6.32478
3520,272,13564,Muon,0.0,0.0,0.674798,-32.6736,-115.421,82.7477,94.9693
3521,366,18260,Muon,0.0,0.0,0.836481,32.6752,-115.211,147.886,151.042
3522,282,14078,Muon,0.0,0.0,0.948416,68.5996,13.2031,55.3965,127.388
3523,152,7556,Muon,0.0,0.0,0.925665,113.895,-10.1803,124.076,184.174
3524,152,7556,Muon,0.0,0.0,0.925665,42.8423,45.9356,3.09321,11.0726
3525,249,12412,Muon,0.0,0.0,0.820146,30.7246,-35.5784,66.3029,206.243
3526,264,13165,Muon,0.0,1.0,0.512715,10.7417,11.9953,1.25356,415.162
3527,220,10964,Muon,0.0,0.0,0.959791,-46.8379,-29.1717,17.6662,164.726
3528,285,14217,Muon,0.0,0.0,0.758938,5.15068,-6.44912,11.5998,20.4055
3529,251,12544,Muon,0.0,0.0,0.954146,8.5056,32.3754,23.8698,159.704
3530,194,9685,Muon,0.0,0.0,0.810981,-14.1245,-19.4468,5.32221,27.762
3531,196,9769,Muon,0.0,0.0,0.699345,-97.2158,-63.0656,34.1501,55.0906
3532,392,19590,Muon,0.0,0.0,0.94059,-100.503,-20.8953,79.6076,232.33
3533,289,14429,Muon,0.0,0.0,0.900727,117.326,-59.9618,177.287,207.823
3534,257,12817,Muon,0.0,0.0,0.951906,-107.432,-58.8684,48.5637,128.053
3535,343,17132,Muon,0.0,0.0,0.926975,20.1934,117.392,97.1981,406.279
3536,111,5502,Muon,0.0,0.0,0.852252,-17.0514,-72.8197,55.7683,112.314
3537,364,18156,Muon,0.0,0.0,0.946261,-71.5297,110.664,182.193,210.542
3538,268,13393,Muon,0.0,0.0,0.863366,92.5399,74.4631,18.0769,70.2201
3539,377,18813,Muon,0.0,0.0,0.938387,-115.677,3.85004,119.527,149.312
3540,265,13244,Muon,0.0,0.0,0.891566,-115.481,3.58729,119.068,217.536
3541,366,18291,Muon,0.0,0.0,0.955249,-80.4409,93.9407,174.382,218.336
3542,366,18291,Muon,0.0,0.0,0.955249,-78.4609,-78.4536,0.00725555,1.90049
3543,258,12900,Muon,0.0,0.0,0.689991,59.9282,117.19,57.2618,58.1121
3544,265,13235,Muon,0.0,0.0,0.761265,-9.67611,-32.9941,23.3179,27.7501
3545,251,12517,Muon,0.0,1.0,0.748803,74.3041,79.2191,4.91502,13.8384
3546,240,11958,Muon,0.0,1.0,0.802636,97.8285,95.2684,2.5601,10.2387
3547,240,11958,Muon,0.0,1.0,0.802636,98.4959,97.3169,1.17892,2.92866
3548,343,17125,Muon,0.0,0.0,0.827826,33.7329,39.239,5.50604,162.488
3549,239,11945,Muon,0.0,0.0,0.945111,-91.1137,-86.293,4.82068,107.503
3550,399,19938,Muon,0.0,0.0,0.956834,-30.1375,-33.6181,3.48059,307.91
3551,207,10322,Muon,0.0,1.0,0.521265,97.4778,85.6213,11.8565,15.931
3552,286,14278,Muon,0.0,0.0,0.947476,116.147,-40.7037,156.851,300.34
3553,282,14061,Muon,0.0,0.0,0.958132,-17.5722,-115.434,97.8617,222.855
3554,209,10415,Muon,0.0,0.0,0.95054,117.408,75.4006,42.0072,102.359
3555,211,10522,Muon,0.0,0.0,0.821933,57.1744,46.5657,10.6086,44.9463
3556,239,11934,Muon,0.0,0.0,0.873751,-79.9251,-115.474,35.5485,77.7747
3557,152,7593,Muon,0.0,0.0,0.91913,-0.0436904,-20.1486,20.1049,113.341
3558,197,9840,Muon,0.0,0.0,0.920649,-63.4298,117.317,180.747,200.56
3559,200,9975,Muon,0.0,0.0,0.761505,85.3862,117.371,31.9844,40.4381
3560,137,6801,Muon,0.0,0.0,0.75677,98.9664,95.3285,3.63794,11.9156
3561,101,5037,Muon,0.0,0.0,0.515422,73.9614,73.6778,0.283646,1.2678
3562,137,6849,Muon,0.0,0.0,0.911913,-58.8892,-115.478,56.5884,89.2431
3563,217,10848,Muon,0.0,0.0,0.922832,46.2277,117.271,71.0436,100.262
3564,170,8497,Muon,0.0,0.0,0.817728,-115.602,22.874,138.476,142.275
3565,157,7817,Muon,0.0,0.0,0.949074,66.4055,70.4277,4.02221,334.104
3566,137,6847,Muon,0.0,0.0,0.583877,54.9073,61.8636,6.95631,33.0057
3567,111,5503,Muon,0.0,0.0,0.937996,-27.348,18.5252,45.8732,322.269
3568,399,19913,Muon,0.0,0.0,0.80848,2.36311,-115.369,117.732,122.788
3569,336,16786,Muon,0.0,0.0,0.732861,-73.0947,-72.8671,0.227592,34.4773
3570,209,10449,Muon,0.0,0.0,0.92987,-17.7798,58.1254,75.9052,108.156
3571,287,14310,Muon,0.0,0.0,0.960907,-24.7753,-115.496,90.7207,218.432
3572,325,16244,Muon,0.0,0.0,0.756484,76.6296,3.14308,73.4865,203.269
3573,377,18832,Muon,0.0,0.0,0.924588,-31.1529,-115.517,84.364,134.514
3574,249,12432,Muon,0.0,0.0,0.936089,-69.3706,64.7067,134.077,278.738
3575,276,13751,Muon,0.0,0.0,0.833257,-75.9058,-115.567,39.6616,51.5308
3576,275,13735,Muon,0.0,0.0,0.740811,-1.58401,-3.35352,1.7695,1.94498
3577,275,13735,Muon,0.0,0.0,0.740811,-1.06468,-2.6724,1.60772,3.31127
3578,267,13311,Muon,0.0,0.0,0.762388,98.0452,94.9311,3.11407,20.7927
3579,220,10977,Muon,0.0,0.0,0.959148,-29.1322,110.476,139.608,279.649
3580,251,12539,Muon,0.0,0.0,0.875579,2.85539,25.4235,22.5681,60.4075
3581,7,311,Muon,0.0,0.0,0.744056,38.8329,36.1651,2.66782,11.9092
3582,257,12843,Muon,0.0,0.0,0.93283,-115.423,11.3323,126.756,149.389
3583,283,14118,Muon,0.0,0.0,0.960093,117.437,-0.719169,118.156,196.563
3584,264,13197,Muon,0.0,0.0,0.743355,57.3254,34.6422,22.6832,27.267
3585,279,13941,Muon,0.0,1.0,0.578279,71.9238,66.1685,5.7553,12.3539
3586,237,11833,Muon,0.0,0.0,0.729111,-115.003,-42.417,72.5864,74.0408
3587,272,13585,Muon,0.0,0.0,0.866411,117.321,6.72741,110.593,122.522
3588,290,14497,Muon,0.0,0.0,0.945376,39.706,-115.403,155.109,196.955
3589,256,12774,Muon,0.0,0.0,0.850691,-39.2176,-64.3052,25.0877,49.8945
3590,351,17521,Muon,0.0,0.0,0.757658,83.7328,79.1992,4.53368,6.82857
3591,351,17521,Muon,0.0,0.0,0.757658,80.6097,80.0055,0.604156,2.38117
3592,351,17521,Muon,0.0,0.0,0.757658,81.7701,83.3151,1.54496,2.1323
3593,383,19136,Muon,0.0,0.0,0.935183,-2.02197,-28.8524,26.8304,296.074
3594,383,19136,Muon,0.0,0.0,0.935183,-5.52431,7.62136,13.1457,59.5887
3595,242,12054,Muon,0.0,0.0,0.90277,30.1658,75.8791,45.7133,176.311
3596,247,12330,Muon,0.0,0.0,0.904897,43.5611,12.9967,30.5644,56.8597
3597,157,7809,Muon,0.0,0.0,0.821695,-1.55428,15.9565,17.5107,65.8349
3598,265,13228,Muon,0.0,0.0,0.754126,90.0962,66.9045,23.1918,25.263
3599,204,10179,Muon,0.0,0.0,0.794586,27.012,41.2627,14.2507,43.2779
3600,269,13424,Muon,0.0,0.0,0.916834,-10.1757,7.27522,17.4509,209.543
3601,269,13424,Muon,0.0,0.0,0.916834,-8.92909,-8.1699,0.759191,0.967653
3602,399,19922,Muon,0.0,0.0,0.937445,-42.8126,-19.341,23.4716,81.2952
3603,152,7577,Muon,0.0,0.0,0.956146,-27.752,-19.9995,7.75249,135.237
3604,369,18447,Muon,0.0,0.0,0.700286,-115.075,-86.662,28.4129,28.5265
3605,194,9668,Muon,0.0,0.0,0.760212,23.4434,-15.7142,39.1576,44.4459
3606,261,13042,Muon,0.0,0.0,0.887316,4.68754,19.6672,14.9797,64.4998
3607,273,13604,Muon,0.0,0.0,0.736382,65.01,49.1064,15.9036,17.7457
3608,286,14283,Muon,0.0,0.0,0.791804,-59.7606,-113.522,53.7611,60.8639
3609,266,13286,Muon,0.0,0.0,0.755727,83.2581,103.071,19.8134,27.8396
3610,205,10215,Muon,0.0,0.0,0.957641,117.308,-60.2806,177.589,368.615
3611,220,10995,Muon,0.0,0.0,0.878084,4.82395,4.41012,0.413824,50.2745
3612,247,12308,Muon,0.0,0.0,0.949936,-98.89,5.08935,103.979,196.252
3613,247,12308,Muon,0.0,0.0,0.949936,-98.9005,-115.466,16.5656,30.6209
3614,279,13928,Muon,0.0,0.0,0.954366,117.379,49.6854,67.6937,233.659
3615,258,12860,Muon,0.0,0.0,0.744617,-76.6028,-76.6534,0.0505829,8.70613
3616,7,312,Muon,0.0,0.0,0.912754,-25.2086,-115.463,90.2541,114.43
3617,186,9279,Muon,0.0,0.0,0.773083,79.3739,117.566,38.1921,42.4469
3618,251,12545,Muon,0.0,0.0,0.790552,92.1696,117.022,24.8528,35.6419
3619,229,11449,Muon,0.0,0.0,0.828499,11.4789,112.396,100.917,116.167
3620,367,18327,Muon,0.0,0.0,0.74366,49.8835,41.4569,8.42658,24.7209
3621,285,14239,Muon,0.0,0.0,0.773952,-63.5524,-47.9604,15.592,27.8738
3622,220,10963,Muon,0.0,0.0,0.806826,-25.4662,-12.2419,13.2243,23.3047
3623,216,10788,Muon,0.0,0.0,0.889146,26.2661,-115.556,141.822,155.036
3624,267,13309,Muon,0.0,0.0,0.718236,9.92015,45.8439,35.9238,145.251
3625,288,14378,Muon,0.0,0.0,0.596474,69.1667,-16.7972,85.9639,123.275
3626,367,18306,Muon,0.0,0.0,0.823002,-115.324,37.304,152.628,270.297
3627,101,5043,Muon,0.0,0.0,0.958858,30.2049,116.935,86.7297,202.256
3628,392,19585,Muon,0.0,0.0,0.921693,-72.9143,-59.7339,13.1804,118.644
3629,290,14452,Muon,0.0,0.0,0.953294,-27.1968,9.43459,36.6314,209.64
3630,231,11544,Muon,0.0,0.0,0.919043,86.563,-18.1236,104.687,221.758
3631,247,12343,Muon,0.0,0.0,0.943481,-77.0714,68.808,145.879,206.327
3632,231,11531,Muon,0.0,0.0,0.952993,42.9764,86.6139,43.6375,128.837
3633,289,14417,Muon,0.0,0.0,0.768165,117.394,36.9559,80.4382,84.9685
3634,377,18812,Muon,0.0,0.0,0.951149,-115.415,14.9259,130.341,208.371
3635,186,9268,Muon,0.0,0.0,0.806177,18.697,117.403,98.7061,105.165
3636,186,9268,Muon,0.0,0.0,0.806177,21.5287,24.6607,3.13197,3.39638
3637,343,17120,Muon,0.0,0.0,0.740001,-39.4926,32.3437,71.8363,84.3014
3638,343,17120,Muon,0.0,0.0,0.740001,-39.879,-51.6867,11.8077,13.5157
3639,278,13896,Muon,0.0,1.0,0.721465,-115.266,14.2122,129.478,167.381
3640,278,13896,Muon,0.0,1.0,0.721465,7.20913,9.45028,2.24115,20.325
3641,369,18423,Muon,0.0,0.0,0.74944,117.393,86.3973,30.9958,34.7277
3642,389,19402,Muon,0.0,0.0,0.955767,-108.653,41.0876,149.741,325.748
3643,182,9054,Muon,0.0,0.0,0.908902,66.7909,117.506,50.7149,131.196
3644,288,14352,Muon,0.0,0.0,0.855231,19.2297,77.0991,57.8694,80.4245
3645,233,11608,Muon,0.0,1.0,0.787809,34.4409,30.5717,3.86921,6.06886
3646,392,19561,Muon,0.0,0.0,0.839496,-115.482,26.2533,141.735,154.346
3647,237,11847,Muon,0.0,0.0,0.957628,54.2069,-54.5571,108.764,235.844
3648,351,17516,Muon,0.0,0.0,0.956316,117.958,-1.5546,119.513,191.085
3649,203,10116,Muon,0.0,1.0,0.587799,-38.0261,-40.6133,2.58726,4.51656
3650,364,18170,Muon,0.0,0.0,0.778466,7.16312,33.8946,26.7315,35.2441
3651,351,17522,Muon,0.0,0.0,0.758177,72.558,68.0365,4.52146,19.4319
3652,233,11649,Muon,0.0,0.0,0.855404,-90.6018,-5.3466,85.2552,104.111
3653,392,19551,Muon,0.0,0.0,0.745658,-37.6273,-51.5099,13.8825,15.87
3654,241,12001,Muon,0.0,0.0,0.914716,-56.1467,8.74316,64.8898,143.328
3655,285,14250,Muon,0.0,0.0,0.891931,-93.2508,-115.418,22.1676,100.112
3656,274,13656,Muon,0.0,0.0,0.945819,17.681,52.9844,35.3035,360.805
3657,271,13516,Muon,0.0,0.0,0.960727,60.0307,117.385,57.3543,281.807
3658,385,19221,Muon,0.0,1.0,0.677187,106.898,67.7505,39.1471,61.1257
3659,272,13600,Muon,0.0,0.0,0.965621,70.9661,-97.1789,168.145,326.59
3660,288,14397,Muon,0.0,0.0,0.789075,-115.445,-57.5349,57.91,61.0898
3661,351,17513,Muon,0.0,0.0,0.816062,-45.977,-58.1616,12.1847,40.3846
3662,204,10176,Muon,0.0,0.0,0.919305,3.41803,-114.14,117.558,250.455
3663,188,9375,Muon,0.0,0.0,0.805282,41.6597,58.2141,16.5545,32.1901
3664,170,8458,Muon,0.0,1.0,0.937679,95.2609,117.482,22.2215,355.833
3665,276,13758,Muon,0.0,0.0,0.782308,-115.483,-95.1463,20.3368,32.6833
3666,223,11101,Muon,0.0,0.0,0.730628,-23.8691,-34.1422,10.2731,16.1354
3667,272,13573,Muon,0.0,0.0,0.791014,-115.364,-84.8513,30.5129,39.847
3668,272,13599,Muon,0.0,0.0,0.829359,84.9083,92.9064,7.99818,49.942
3669,349,17449,Muon,0.0,0.0,0.950023,14.919,117.047,102.128,183.924
3670,264,13192,Muon,0.0,0.0,0.738326,-85.4842,-83.8512,1.63298,6.47397
3671,258,12883,Muon,0.0,1.0,0.700366,-65.8102,-113.974,48.1639,92.3031
3672,200,9957,Muon,0.0,0.0,0.916142,81.0802,-28.0618,109.142,195.738
3673,372,18579,Muon,0.0,0.0,0.850909,-115.428,-77.5436,37.8849,62.6491
3674,364,18184,Muon,0.0,0.0,0.781414,12.1933,-41.7405,53.9338,60.6025
3675,336,16770,Muon,0.0,0.0,0.951609,113.935,83.2466,30.6887,100.089
3676,399,19928,Muon,0.0,0.0,0.933855,69.9084,-115.466,185.374,307.666
3677,290,14464,Muon,0.0,0.0,0.806216,88.4104,117.489,29.0788,46.5601
3678,220,11000,Muon,0.0,0.0,0.895685,0.865484,-36.7296,37.5951,66.8256
3679,379,18940,Muon,0.0,0.0,0.94023,-115.808,50.8344,166.643,236.772
3680,399,19940,Muon,0.0,0.0,0.945236,42.9611,-14.6284,57.5895,208.862
3681,372,18561,Muon,0.0,0.0,0.908695,18.1114,-13.9025,32.0139,72.9404
3682,372,18561,Muon,0.0,0.0,0.908695,19.312,33.2957,13.9836,22.4413
3683,399,19921,Muon,0.0,0.0,0.563989,117.429,79.6446,37.7841,144.08
3684,399,19916,Muon,0.0,0.0,0.943631,117.059,-58.2612,175.32,379.491
3685,397,19836,Muon,0.0,0.0,0.958076,72.6909,-87.7835,160.474,307.787
3686,239,11936,Muon,0.0,0.0,0.860301,-115.367,40.9124,156.279,170.645
3687,220,10990,Muon,0.0,0.0,0.934452,-28.4793,49.8294,78.3087,143.06
3688,220,10990,Muon,0.0,0.0,0.934452,-28.0913,-32.9392,4.84797,6.55707
3689,234,11656,Muon,0.0,0.0,0.955147,25.5192,27.6884,2.1692,416.516
3690,265,13202,Muon,0.0,0.0,0.712133,-68.7539,-113.763,45.0095,220.164
3691,269,13417,Muon,0.0,0.0,0.868082,26.4488,117.462,91.0128,112.767
3692,371,18528,Muon,0.0,0.0,0.809388,-115.686,-78.9988,36.6868,55.325
3693,286,14256,Muon,0.0,0.0,0.965336,11.6244,91.4768,79.8524,504.235
3694,387,19318,Muon,0.0,1.0,0.872513,-62.137,-92.837,30.7,46.6302
3695,241,12042,Muon,0.0,0.0,0.953192,-0.57944,118.22,118.799,233.413
3696,336,16785,Muon,0.0,0.0,0.779104,43.7084,69.0921,25.3836,64.1424
3697,371,18543,Muon,0.0,0.0,0.845977,-5.23008,14.5332,19.7633,45.0011
3698,8,351,Muon,0.0,0.0,0.882404,0.259474,118.134,117.875,134.243
3699,205,10216,Muon,0.0,0.0,0.956571,117.484,27.3308,90.1532,144.805
3700,290,14468,Muon,0.0,0.0,0.520721,-7.91215,46.7478,54.6599,98.6911
3701,362,18070,Muon,0.0,0.0,0.899974,69.3171,-115.603,184.92,204.618
3702,229,11434,Muon,0.0,0.0,0.915947,10.6241,-115.42,126.044,197.567
3703,101,5004,Muon,0.0,0.0,0.944981,-115.451,-22.8385,92.6125,197.67
3704,364,18198,Muon,0.0,0.0,0.927879,-80.7022,-32.9042,47.7979,191.396
3705,271,13501,Muon,0.0,0.0,0.861798,-11.0641,-4.42202,6.64211,40.3421
3706,197,9807,Muon,0.0,0.0,0.927341,-76.7214,27.3095,104.031,145.784
3707,197,9807,Muon,0.0,0.0,0.927341,-76.8983,-83.679,6.78069,10.7029
3708,217,10837,Muon,0.0,0.0,0.869907,-38.3841,-81.028,42.6439,65.2218
3709,220,10991,Muon,0.0,0.0,0.954987,-48.5815,70.6944,119.276,195.668
3710,262,13061,Muon,0.0,1.0,0.789698,99.1641,98.2492,0.914902,6.16137
3711,262,13064,Muon,0.0,0.0,0.586375,-33.6656,-101.254,67.5882,180.851
3712,278,13899,Muon,0.0,0.0,0.952287,-39.7406,-115.244,75.5038,112.682
3713,209,10434,Muon,0.0,1.0,0.525487,-22.3523,6.4347,28.787,82.5869
3714,217,10834,Muon,0.0,0.0,0.764276,20.0036,18.273,1.73063,6.75051
3715,267,13314,Muon,0.0,0.0,0.938371,-88.639,-34.9793,53.6597,114.828
3716,111,5507,Muon,0.0,0.0,0.677468,-115.734,-106.919,8.81415,12.2382
3717,281,14049,Muon,0.0,0.0,0.950831,66.7903,-49.3683,116.159,242.74
3718,226,11285,Muon,0.0,1.0,0.872655,-51.4044,-49.1177,2.28672,122.327
3719,257,12834,Muon,0.0,0.0,0.83959,-33.9417,48.3414,82.2831,91.195
3720,278,13871,Muon,0.0,0.0,0.777713,88.7001,117.325,28.6244,36.3409
3721,264,13167,Muon,0.0,0.0,0.733297,-64.8639,-66.7826,1.91869,6.76935
3722,222,11083,Muon,0.0,0.0,0.813738,84.0041,54.3488,29.6553,33.478
3723,222,11083,Muon,0.0,0.0,0.813738,83.8219,117.306,33.4844,35.9421
3724,101,5044,Muon,0.0,0.0,0.86695,-81.1891,-68.6788,12.5102,155.816
3725,111,5530,Muon,0.0,0.0,0.913096,-63.5894,-105.973,42.384,81.4407
3726,152,7557,Muon,0.0,0.0,0.91088,20.0546,117.522,97.4671,120.788
3727,280,13971,Muon,0.0,0.0,0.938345,43.1282,51.8306,8.70235,105.124
3728,286,14263,Muon,0.0,0.0,0.822456,-57.3907,-115.356,57.9658,60.3714
3729,261,13020,Muon,0.0,0.0,0.939777,-115.259,41.6334,156.893,176.831
3730,170,8472,Muon,0.0,0.0,0.907285,-29.8269,-12.4988,17.328,135.285
3731,269,13408,Muon,0.0,0.0,0.573041,57.5756,95.1252,37.5496,182.354
3732,260,12970,Muon,0.0,0.0,0.947077,-18.0041,48.414,66.4181,146.132
3733,280,13968,Muon,0.0,0.0,0.851716,32.3164,-107.993,140.309,216.624
3734,157,7850,Muon,0.0,0.0,0.858162,36.7039,70.8955,34.1917,71.8643
3735,223,11129,Muon,0.0,0.0,0.875173,13.2249,-115.601,128.826,139.842
3736,263,13116,Muon,0.0,0.0,0.915918,-6.09594,37.6422,43.7382,136.958
3737,335,16707,Muon,0.0,0.0,0.77722,60.0539,117.555,57.5012,63.2143
3738,237,11822,Muon,0.0,0.0,0.86066,84.6835,92.6112,7.92772,47.9455
3739,263,13141,Muon,0.0,0.0,0.861836,117.261,-44.9053,162.166,174.011
3740,238,11883,Muon,0.0,0.0,0.940266,116.939,-4.06618,121.005,263.062
3741,288,14355,Muon,0.0,0.0,0.878711,23.5803,-115.432,139.012,232.682
3742,170,8452,Muon,0.0,0.0,0.947415,-7.43596,-5.6633,1.77265,171.631
3743,371,18539,Muon,0.0,0.0,0.824801,76.8242,57.7626,19.0616,41.9191
3744,264,13173,Muon,0.0,0.0,0.834623,19.6673,32.4945,12.8272,504.893
3745,336,16793,Muon,0.0,0.0,0.789776,-115.342,-45.8991,69.4433,72.7255
3746,282,14060,Muon,0.0,0.0,0.935946,-58.5373,24.9324,83.4697,182.127
3747,207,10302,Muon,0.0,0.0,0.842492,-55.064,-61.8067,6.74277,49.8607
